Timestamp (ASCII);Timestamp (s);Timecounter (s);Ch 1;Ch 2;Ch 3;Ch 4
05.03.2026 15:24:44.152083;1772720684.152083;1.004227;-0.776794739;-0.526905060;0;0
05.03.2026 15:24:44.157181;1772720684.157181;1.009325;-0.777984969;-0.524672680;0;0
05.03.2026 15:24:44.162279;1772720684.162279;1.014423;-0.778149813;-0.526511110;0;0
05.03.2026 15:24:44.167376;1772720684.167376;1.019520;-0.777450390;-0.527662225;0;0
05.03.2026 15:24:44.172474;1772720684.172474;1.024618;-0.776965171;-0.524713658;0;0
05.03.2026 15:24:44.177571;1772720684.177571;1.029716;-0.780150294;-0.524168834;0;0
05.03.2026 15:24:44.182669;1772720684.182669;1.034813;-0.778864138;-0.526147895;0;0
05.03.2026 15:24:44.187767;1772720684.187767;1.039911;-0.774561428;-0.526964664;0;0
05.03.2026 15:24:44.192864;1772720684.192864;1.045009;-0.777318142;-0.525247306;0;0
05.03.2026 15:24:44.197962;1772720684.197962;1.050106;-0.779370777;-0.525391661;0;0
05.03.2026 15:24:44.203060;1772720684.203060;1.055204;-0.777808949;-0.526572578;0;0
05.03.2026 15:24:44.208157;1772720684.208157;1.060301;-0.776537694;-0.527738594;0;0
05.03.2026 15:24:44.213255;1772720684.213255;1.065399;-0.778249465;-0.524564646;0;0
05.03.2026 15:24:44.218353;1772720684.218353;1.070497;-0.778714195;-0.525279902;0;0
05.03.2026 15:24:44.223450;1772720684.223450;1.075594;-0.777320936;-0.531240366;0;0
05.03.2026 15:24:44.228548;1772720684.228548;1.080692;-0.776937231;-0.526520424;0;0
05.03.2026 15:24:44.233645;1772720684.233645;1.085790;-0.778504647;-0.522640534;0;0
05.03.2026 15:24:44.238743;1772720684.238743;1.090887;-0.778892078;-0.525688753;0;0
05.03.2026 15:24:44.243841;1772720684.243841;1.095985;-0.777838752;-0.526593998;0;0
05.03.2026 15:24:44.248938;1772720684.248938;1.101083;-0.777484849;-0.524522737;0;0
05.03.2026 15:24:44.254036;1772720684.254036;1.106180;-0.778660178;-0.524345785;0;0
05.03.2026 15:24:44.259134;1772720684.259134;1.111278;-0.778691843;-0.526512042;0;0
05.03.2026 15:24:44.264231;1772720684.264231;1.116375;-0.774541870;-0.527600758;0;0
05.03.2026 15:24:44.269329;1772720684.269329;1.121473;-0.777206384;-0.525563024;0;0
05.03.2026 15:24:44.274427;1772720684.274427;1.126571;-0.780185685;-0.525301322;0;0
05.03.2026 15:24:44.279524;1772720684.279524;1.131668;-0.777810812;-0.526835211;0;0
05.03.2026 15:24:44.284622;1772720684.284622;1.136766;-0.776961446;-0.527173281;0;0
05.03.2026 15:24:44.289719;1772720684.289719;1.141864;-0.778399408;-0.524622388;0;0
05.03.2026 15:24:44.294817;1772720684.294817;1.146961;-0.778986141;-0.524362549;0;0
05.03.2026 15:24:44.299915;1772720684.299915;1.152059;-0.777849928;-0.529467128;0;0
05.03.2026 15:24:44.305012;1772720684.305012;1.157157;-0.777025707;-0.526246615;0;0
05.03.2026 15:24:44.310110;1772720684.310110;1.162254;-0.778576359;-0.521698967;0;0
05.03.2026 15:24:44.315208;1772720684.315208;1.167352;-0.779040158;-0.525259413;0;0
05.03.2026 15:24:44.320305;1772720684.320305;1.172449;-0.777746551;-0.526946038;0;0
05.03.2026 15:24:44.325403;1772720684.325403;1.177547;-0.777205452;-0.525679439;0;0
05.03.2026 15:24:44.330501;1772720684.330501;1.182645;-0.778381713;-0.524531119;0;0
05.03.2026 15:24:44.335598;1772720684.335598;1.187742;-0.778529793;-0.526797026;0;0
05.03.2026 15:24:44.340696;1772720684.340696;1.192840;-0.774998218;-0.527844764;0;0
05.03.2026 15:24:44.345793;1772720684.345793;1.197938;-0.777298585;-0.525337644;0;0
05.03.2026 15:24:44.350891;1772720684.350891;1.203035;-0.780806877;-0.524406321;0;0
05.03.2026 15:24:44.355989;1772720684.355989;1.208133;-0.778365880;-0.526076183;0;0
05.03.2026 15:24:44.361086;1772720684.361086;1.213231;-0.777640380;-0.526360236;0;0
05.03.2026 15:24:44.366184;1772720684.366184;1.218328;-0.778772868;-0.524387695;0;0
05.03.2026 15:24:44.371282;1772720684.371282;1.223426;-0.779473223;-0.524488278;0;0
05.03.2026 15:24:44.376379;1772720684.376379;1.228523;-0.777508132;-0.530078076;0;0
05.03.2026 15:24:44.381477;1772720684.381477;1.233621;-0.776905566;-0.526875257;0;0
05.03.2026 15:24:44.386575;1772720684.386575;1.238719;-0.778046437;-0.522691756;0;0
